⚠️ atanh(): pegadinha «Unidade errada». O que acontece / por quê?,"se o dado está em percentual (0..100), divida por 100 antes, senão tudo vira NaN."
atanh() · Não confundir com […] (que aceita qualquer real).,atanh() · Não confundir com atan() (que aceita qualquer real).
atanh() · Remove […]; histogramas ignorados.,atanh() · Remove __name__; histogramas ignorados.
avg_over_time() · avg_over_time(x[j]) = média […] na janela (→ tempo). avg(x) = média […] agora (↓).,avg_over_time() · avg_over_time(x[j]) = média das amostras de cada série na janela (→ tempo). avg(x) = média entre séries agora (↓).
"avg_over_time() · Entrada […], saída […], sem __name__.","avg_over_time() · Entrada range vector, saída instant vector, sem __name__."
avg_over_time() · Gauges e 0/1 (disponibilidade = avg_over_time(up[...])). Counter → ?,rate.
avg_over_time() · Todas as amostras pesam igual; série sem amostra na janela […] (não vira 0).,avg_over_time() · Todas as amostras pesam igual; série sem amostra na janela some (não vira 0).
avg_over_time() · Média esconde picos: ?,para limites use max_over_time/min_over_time.
⚠️ avg_over_time(): pegadinha «Média esconde picos». O que acontece / por quê?,"Um pico de 15s numa janela de 5 min pesa só 5% (3 de 60 amostras) na média: 400 MiB com pico de 950 MiB vira uma média de ~430 MiB. Para limites (OOM, disco cheio), use max_over_time/min_over_time."
⚠️ avg_over_time(): pegadinha «Todas as amostras têm o mesmo peso». O que acontece / por quê?,"Todas as amostras têm o mesmo peso, mesmo se não estiverem igualmente espaçadas (diz a documentação). Se o scrape falhou por 1 min e depois voltou, os pontos antes e depois pesam igual; não há ponderação por tempo."
"⚠️ avg_over_time(): pegadinha «Janela nunca é ""vazia = 0""». O que acontece / por quê?","Se não há amostra na janela, a série some do resultado (não vira 0). Em SLI, um target que nunca respondeu não aparece com 0%."
⚠️ avg_over_time(): pegadinha «avg_over_time(sum(x)[5m:]) ≠ sum(avg_over_time(x[5m]))». O que acontece / por quê?,quando séries entram e saem no meio da janela. O primeiro exige subquery ([5m:]) e custa mais.
⚠️ avg_over_time(): pegadinha «Histogramas». O que acontece / por quê?,"com native histograms, avg_over_time faz a ""média de histogramas"". Se a janela mistura amostras float e histogram, a série é removida do resultado (com aviso)."
⚠️ avg_over_time(): pegadinha «Range selector é aberto à esquerda». O que acontece / por quê?,"no Prometheus 3: [1m] com scrape de 5s tem 12 amostras, não 13."
ceil() · ceil(v instant-vector) → ?,"menor inteiro ≥ valor (direção +∞). ceil(-1.5) = -1, ceil(+Inf) = +Inf, ceil(-0.5) = -0."
"ceil() · ""Quantos eu […]?"" → ceil. ""Quantos […]?"" → floor. ""Mais próximo?"" → round.","ceil() · ""Quantos eu preciso?"" → ceil. ""Quantos completos?"" → floor. ""Mais próximo?"" → round."
ceil() · Capacity planning: ?,ceil(sum(rate(x[5m])) / capacidade_por_pod).
ceil() · Escalar literal não vale: ?,ceil(1.2) é erro; ceil(vector(1.2)) = 2.
ceil() · Complete: Cuidado com ponto flutuante …,Cuidado com ponto flutuante logo acima de um inteiro.
⚠️ ceil(): pegadinha «Ponto flutuante». O que acontece / por quê?,"valores que ""deveriam"" ser inteiros podem ter lixo na 16ª casa (3.0000000000000004) e o ceil sobe um degrau inteiro. Se necessário, subtraia uma tolerância: ceil(x - 1e-9)."
⚠️ ceil(): pegadinha «Negativos». O que acontece / por quê?,"ceil(-1.5) = -1 (em direção ao +∞). Para ""arredondar pra longe do zero"", use sgn(x) * ceil(abs(x))."
⚠️ ceil(): pegadinha «Zero negativo». O que acontece / por quê?,"ceil(-0.5) devolve -0. Numericamente é igual a 0, mas pode aparecer como -0 em tabelas."
⚠️ ceil(): pegadinha «ceil antes ou depois de agregar». O que acontece / por quê?,"sum(ceil(x)) (arredonda cada série, depois soma) ≥ ceil(sum(x)). Para capacity planning por serviço, arredonde por serviço (cada um tem seus pods)."
⚠️ ceil(): pegadinha «Não aplique em counter cru». O que acontece / por quê?,"ceil(http_requests_total) não tem sentido; primeiro rate(), depois divida, depois ceil()."
⚠️ ceil(): pegadinha «Nome da métrica some». O que acontece / por quê?,"e histogramas nativos são ignorados, como em toda função matemática."
"changes() · changes(v[janela]) = quantas vezes o valor […] (↑ ou ↓), inteiro.","changes() · changes(v[janela]) = quantas vezes o valor mudou (↑ ou ↓), inteiro."
changes() · resets = só […] (counters). changes = qualquer mudança (gauges de estado).,changes() · resets = só quedas (counters). changes = qualquer mudança (gauges de estado).
changes() · Flapping: ?,changes(up[10m]) > 4 / changes(probe_success[10m]) > 4.
changes() · Restarts: ?,changes(process_start_time_seconds[1h]).
"changes() · Complete: Em counter vivo ou gauge contínuo, changes …","Em counter vivo ou gauge contínuo, changes ≈ nº de amostras − 1 (inútil)."
⚠️ changes(): pegadinha «Mudanças entre scrapes são invisíveis». O que acontece / por quê?,"se o backend cai e volta em 2s e o scrape é de 15s, o Prometheus pode nunca ver o 0. changes() só conta o que foi amostrado."
⚠️ changes(): pegadinha «Ida e volta conta 2». O que acontece / por quê?,"1 → 0 → 1 são 2 mudanças. Para ""quantas quedas"", use resets() (conta só descidas) num gauge 0/1 com cuidado, ou count_over_time((x == 0)[10m:])."
⚠️ changes(): pegadinha «Ruído de ponto flutuante». O que acontece / por quê?,"0.1 + 0.2 vs 0.3 são valores diferentes. Gauges ""contínuos"" mudam em quase todo scrape."
⚠️ changes(): pegadinha «Série nova não é mudança». O que acontece / por quê?,"se a versão estiver num label (build_info{version=""1.2.3""} 1), cada versão é uma série nova com valor sempre 1, e changes() dá 0. Aí você conta séries: count(count_over_time(build_info[1h]))."
⚠️ changes(): pegadinha «Sem extrapolação». O que acontece / por quê?,o resultado é inteiro e depende de quantas mudanças caíram dentro da janela.
"clamp() · clamp(v, min, max): 3 argumentos; min/max são […].","clamp() · clamp(v, min, max): 3 argumentos; min/max são escalares."
clamp() · min > max → ?,"vazio; min/max NaN → NaN; -Inf, +Inf → inalterado."
"clamp() · Complete: clamp(v, a, b) …","clamp(v, a, b) = clamp_max(clamp_min(v, a), b)."
"clamp() · Para […] (gauge 0..100%); para […], use o cru.","clamp() · Para exibir (gauge 0..100%); para alertar, use o cru."
clamp() · Achatar ≠ filtrar: ?,clamp mantém a série; x > a and x < b remove.
⚠️ clamp(): pegadinha «min > max → vazio». O que acontece / por quê?,"min > max → vazio, sem erro. Um typo (clamp(x, 100, 0)) faz o painel ficar ""No data""."
⚠️ clamp(): pegadinha «clamp esconde anomalias». O que acontece / por quê?,108% e 100% viram a mesma coisa. Alerte no cru.
⚠️ clamp(): pegadinha «min/max são escalares». O que acontece / por quê?,"clamp(x, 0, other_metric) é erro de tipo. Use scalar(...) ou operadores com matching (x < y e min by) para limites por série."
"⚠️ clamp(): pegadinha «NaN não é ""consertado""». O que acontece / por quê?","clamp(NaN, 0, 1) = NaN."
⚠️ clamp(): pegadinha «Agregar depois do clamp muda o resultado». O que acontece / por quê?,"avg(clamp(x, 0, 100)) ≠ clamp(avg(x), 0, 100)."
⚠️ clamp(): pegadinha «Nome da métrica some». O que acontece / por quê?,e histogramas nativos são ignorados.
"clamp_max() · clamp_max(v, max): valores > max viram max; max é […].","clamp_max() · clamp_max(v, max): valores > max viram max; max é escalar."
clamp_max() · Casos: max NaN → ?,NaN; +Inf → inalterado; -Inf → tudo -Inf.
"clamp_max() · Para […]: cortar outliers (clamp_max(p99, 2)), gauge 0..100% (clamp_max(ratio, 1)).","clamp_max() · Para ver: cortar outliers (clamp_max(p99, 2)), gauge 0..100% (clamp_max(ratio, 1))."
"clamp_max() · Para […] (SLO, média, alerta): valor […].","clamp_max() · Para medir (SLO, média, alerta): valor cru."
clamp_max() · clamp_max (por série) ≠ max (entre séries) ≠ […] (no tempo).,clamp_max() · clamp_max (por série) ≠ max (entre séries) ≠ max_over_time (no tempo).
⚠️ clamp_max(): pegadinha «Médias subestimadas». O que acontece / por quê?,"avg_over_time(clamp_max(x, 2)[…]) ignora quanto os picos passaram do teto (≈0.54 s vs ≈5.2 s no lab)."
"⚠️ clamp_max(): pegadinha «""100%"" esconde ""240%""». O que acontece / por quê?","num gauge de utilização, o clamp_max(…, 1) apaga o sinal de subdimensionamento."
⚠️ clamp_max(): pegadinha «max é escalar». O que acontece / por quê?,"clamp_max(x, kube_pod_container_resource_limits) é erro de tipo. Para limitar por série, use x < y or y (para cada série, o menor)."
"⚠️ clamp_max(): pegadinha «clamp_max(x, -Inf) = tudo -Inf». O que acontece / por quê?","clamp_max(x, -Inf) = tudo -Inf (caso da doc, geralmente um typo)."
⚠️ clamp_max(): pegadinha «Não confunda com o agregador max». O que acontece / por quê?,"max(x) pega o maior valor entre séries; clamp_max(x, 2) limita cada série."
⚠️ clamp_max(): pegadinha «Nome da métrica some». O que acontece / por quê?,e histogramas nativos são ignorados.
"clamp_min() · clamp_min(v, min): valores < min viram min; min é […].","clamp_min() · clamp_min(v, min): valores < min viram min; min é escalar."
clamp_min() · Casos: min NaN → ?,NaN; -Inf → inalterado; +Inf → tudo +Inf.
clamp_min() · Negativos pós-subtração: ?,"clamp_min(a - b, 0). Divisor seguro: x / clamp_min(y, 1)."
clamp_min() · Previsão impossível: ?,"clamp_min(predict_linear(...), 0)."
"clamp_min() · […], 0/0 = NaN (sem erro).","clamp_min() · x/0 = ±Inf, 0/0 = NaN (sem erro)."
"⚠️ clamp_min(): pegadinha «Esconde o ""quanto passou""». O que acontece / por quê?",-6 e -0.1 viram 0. Alerte na conta crua.
"⚠️ clamp_min(): pegadinha «clamp_min(y, 1) como divisor muda o significado». O que acontece / por quê?","quando y é fracionário legítimo (ex.: 0.5 CPU): x / clamp_min(0.5, 1) = x / 1. Use um piso minúsculo (1e-9) se y pode ser fracionário."
⚠️ clamp_min(): pegadinha «min é escalar». O que acontece / por quê?,"clamp_min(x, other_metric) é erro de tipo."
"⚠️ clamp_min(): pegadinha «clamp_min(x, +Inf) = tudo +Inf». O que acontece / por quê?","clamp_min(x, +Inf) = tudo +Inf (caso da doc, geralmente um typo)."
⚠️ clamp_min(): pegadinha «Nome da métrica some». O que acontece / por quê?,e histogramas nativos são ignorados.
cos() · cos(v): radianos → ?,"[-1, 1]; cos(0) = 1, cos(π/2) ≈ 6e-17, cos(π) = -1."
cos() · Potência solar/projeção: ?,valor * cos(rad(ângulo_graus)).
cos() · Par: cos(-x) = cos(x). ±Inf → ?,NaN.
cos() · Remove […]; histogramas ignorados.,cos() · Remove __name__; histogramas ignorados.
⚠️ cos(): pegadinha «Radianos». O que acontece / por quê?,"cos(60) = -0.95, não 0.5."
⚠️ cos(): pegadinha «cos(π/2) não é 0». O que acontece / por quê?,use tolerância nas comparações.
⚠️ cos(): pegadinha «Resultado negativo». O que acontece / por quê?,"quando o ângulo passa de 90°: num painel solar isso significa ""sol atrás do painel""; use clamp_min(..., 0)."
⚠️ cos(): pegadinha «Escalar não entra». O que acontece / por quê?,cos(pi()) dá erro; use cos(vector(pi())).
⚠️ cos(): pegadinha «±Inf → NaN». O que acontece / por quê?,e histogramas são ignorados.
cosh() · cosh(x) = (eˣ + e⁻ˣ)/2; […]; cosh(0) = 1; par.,cosh() · cosh(x) = (eˣ + e⁻ˣ)/2; ≥ 1; cosh(0) = 1; par.
cosh() · Catenária: ?,flecha = a * (cosh(vão/(2a)) - 1).
cosh() · ±Inf → ?,+Inf; overflow em |x| ≈ 710.
cosh() · Inversa (x ≥ 1): ?,acosh. Remove __name__.
⚠️ cosh(): pegadinha «Nunca menor que 1». O que acontece / por quê?,um cosh(x) < 1 é impossível; cosh(x) - 1 é que começa em 0.
⚠️ cosh(): pegadinha «Par». O que acontece / por quê?,perde o sinal de x.
⚠️ cosh(): pegadinha «Overflow». O que acontece / por quê?,|x| ≳ 710 → +Inf (mesmo com x negativo).
"cosh() · Não confundir com […] (periódica, limitada a ±1).","cosh() · Não confundir com cos() (periódica, limitada a ±1)."
cosh() · Remove […]; histogramas ignorados.,cosh() · Remove __name__; histogramas ignorados.
count_over_time() · count_over_time(x[j]) = […] cada série tem na janela; valor ignorado.,count_over_time() · count_over_time(x[j]) = quantas amostras cada série tem na janela; valor ignorado.
count_over_time() · Esperado = janela / scrape interval (range […] no Prom 3: [1m] / 5s = 12).,count_over_time() · Esperado = janela / scrape interval (range aberto à esquerda no Prom 3: [1m] / 5s = 12).
count_over_time() · Detecta […] e […]; série totalmente ausente → […] (use absent_over_time).,count_over_time() · Detecta scrapes faltando e flapping; série totalmente ausente → nada (use absent_over_time).
count_over_time() · Counter?,"Para eventos use increase, não count_over_time."
count_over_time() · count_over_time((x > L)[j:]) = ?,"quantos pontos acima de L (filtro, sem bool)."
⚠️ count_over_time(): pegadinha «Série sem amostra na janela não vira 0: some do resultado». O que acontece / por quê?,count_over_time(x[1m]) < 6 não alerta quando a série sumiu totalmente. Combine com absent_over_time() ou use or on() vector(0).
⚠️ count_over_time(): pegadinha «Depende do scrape interval». O que acontece / por quê?,"""12 por minuto"" só vale para scrape de 5s. Com 15s são 4."
⚠️ count_over_time(): pegadinha «O valor é ignorado». O que acontece / por quê?,"uma amostra 0, NaN ou -1 conta igual a qualquer outra. Staleness markers não contam."
⚠️ count_over_time(): pegadinha «Range aberto à esquerda (Prometheus 3)». O que acontece / por quê?,"[1m] contém 12 amostras de 5s, não 13 como em versões antigas."
"⚠️ count_over_time(): pegadinha «Subquery conta pontos da subquery, não amostras cruas». O que acontece / por quê?","count_over_time((x > 200)[5m:5s]) conta avaliações a cada 5s; se o passo for diferente do scrape (ex.: [5m:1s]), a mesma amostra é contada várias vezes (o lookback ""repete"" o último valor)."
⚠️ count_over_time(): pegadinha «Histogramas». O que acontece / por quê?,amostras de native histogram contam normalmente (como float).
day_of_month() · day_of_month(v=vector(time())) → ?,"1-31, UTC."
day_of_month() · Hoje: ?,day_of_month(); de uma métrica: day_of_month(x_timestamp_seconds).
day_of_month() · Brasília: ?,day_of_month(vector(time() - 3*3600)) / day_of_month(x - 3*3600).
day_of_month() · Condicionar alerta: ?,alerta and on() day_of_month() <= 5.
day_of_month() · ms → ?,/1000; escalar → vector().
⚠️ day_of_month(): pegadinha «UTC sempre». O que acontece / por quê?,"Brasil: das 21h à meia-noite o Prometheus já está no dia seguinte. Corrija com day_of_month(vector(time() - 3*3600)). (O Brasil não tem mais horário de verão; em países que têm, o offset muda duas vezes por ano e o PromQL não sabe disso.)"
⚠️ day_of_month(): pegadinha «Argumento em segundos». O que acontece / por quê?,"Timestamps em ms (JavaScript, Java) → / 1000."
⚠️ day_of_month(): pegadinha «Precisa de instant vector». O que acontece / por quê?,day_of_month(time()) dá erro de tipo; use day_of_month(vector(time())) ou só day_of_month().
⚠️ day_of_month(): pegadinha «Combinar com outras métricas exige on()». O que acontece / por quê?,"o resultado de day_of_month() não tem labels, então x and day_of_month() <= 5 não casa com nada. Use and on()."
⚠️ day_of_month(): pegadinha «Remove o nome da métrica». O que acontece / por quê?,"e mantém os labels: day_of_month(x{customer=""acme""}) → {customer=""acme""}."
day_of_week() · day_of_week() → ?,"0 = domingo ... 6 = sábado, UTC."
day_of_week() · Dia útil: ?,and on() (day_of_week() > 0 < 6).
day_of_week() · Brasília: ?,day_of_week(vector(time() - 3*3600)). Sexta 21h BRT = sábado UTC.
day_of_week() · Notificação por horário → ?,Alertmanager time_intervals (com location).
⚠️ day_of_week(): pegadinha «0 = domingo». O que acontece / por quê?,"0 = domingo, não segunda. day_of_week() == 7 nunca é verdade."
⚠️ day_of_week(): pegadinha «UTC». O que acontece / por quê?,"""sexta 21h BRT"" já é sábado. Corrija com day_of_week(vector(time() - 3*3600))."
"⚠️ day_of_week(): pegadinha «> 0 < 6 é filtro, não booleano». O que acontece / por quê?","Se quiser 1/0, use bool: (day_of_week() > bool 0) * (day_of_week() < bool 6)."
⚠️ day_of_week(): pegadinha «and on()». O que acontece / por quê?,é obrigatório para combinar com métricas que têm labels.
⚠️ day_of_week(): pegadinha «Timestamps em ms». O que acontece / por quê?,→ divida por 1000 antes.
day_of_year() · day_of_year() → ?,"1-365 (366 bissexto), UTC."
day_of_year() · % do ano: ?,day_of_year() / 365.
day_of_year() · Projeção anual: ?,acumulado / scalar(day_of_year()) * 365.
day_of_year() · Vetor com labels ÷ day_of_year() = vazio → ?,use scalar().
⚠️ day_of_year(): pegadinha «Ano bissexto». O que acontece / por quê?,"366 dias. Um / 365 fixo erra ~0,3% em 2028. Se precisar exato: day_of_year(vector(<timestamp de 31/dez>)) dá 365 ou 366."
⚠️ day_of_year(): pegadinha «UTC». O que acontece / por quê?,a virada do ano (e de cada dia) acontece às 21h de Brasília.
⚠️ day_of_year(): pegadinha «scalar() para combinar com métricas com labels». O que acontece / por quê?,"scalar() para combinar com métricas com labels, ou on() group_left."
⚠️ day_of_year(): pegadinha «É um inteiro». O que acontece / por quê?,o dia 268 às 00:01 e às 23:59 vale igual. Para precisão sub-diária some hour()/24.
days_in_month() · days_in_month() → ?,"28/29/30/31, UTC."
days_in_month() · Projeção: ?,acumulado / scalar(dias_corridos) * scalar(days_in_month()).
days_in_month() · Dias restantes: ?,days_in_month() - day_of_month().
days_in_month() · Custo/h → ?,mês: sum(custo_hora) * 24 * days_in_month().
⚠️ days_in_month(): pegadinha «Vetor sem labels + métrica com labels = vazio». O que acontece / por quê?,Use scalar() (ou on() group_left).
⚠️ days_in_month(): pegadinha «Divisão por day_of_month() subestima». O que acontece / por quê?,no início do mês. Use dias corridos com fração.
⚠️ days_in_month(): pegadinha «UTC». O que acontece / por quê?,"o mês vira às 21h de Brasília no último dia. O ""custo do mês"" do seu provedor de cloud pode usar outro fuso (a AWS usa UTC; outros podem usar o fuso da conta)."
⚠️ days_in_month(): pegadinha «Dia 1 às 00h». O que acontece / por quê?,"""dias corridos"" = 0 → divisão por zero → +Inf."
deg() · deg(x) = x · 180/π: […]. Inverso: rad().,deg() · deg(x) = x · 180/π: rad → graus. Inverso: rad().
deg() · Não normaliza: ?,use % 360.
deg() · Embrulha asin/acos/atan/[…] para leitura humana.,deg() · Embrulha asin/acos/atan/atan2 para leitura humana.
deg() · Remove […]; histogramas ignorados.,deg() · Remove __name__; histogramas ignorados.
⚠️ deg(): pegadinha «Direção». O que acontece / por quê?,deg = rad → graus. Usar deg antes de sin() é o erro clássico (o certo é rad).
⚠️ deg(): pegadinha «Sem wrap». O que acontece / por quê?,deg(7) = 401°. Use % 360.
⚠️ deg(): pegadinha «Negativos». O que acontece / por quê?,-90 % 360 = -90 em PromQL (o sinal segue o dividendo); para 0..360 use (deg(x) % 360 + 360) % 360.
deg() · Remove […]; histogramas ignorados.,deg() · Remove __name__; histogramas ignorados.
"delta() · delta(gauge[janela]) ≈ último − primeiro, […]; pode ser negativo.","delta() · delta(gauge[janela]) ≈ último − primeiro, extrapolado; pode ser negativo."
delta() · Só gauges. Counter → ?,increase.
"delta() · Só olha as […]: ruído nas pontas e ""ida e volta"" enganam.","delta() · Só olha as pontas: ruído nas pontas e ""ida e volta"" enganam."
delta() · Gauge ruidoso → ?,deriv; previsão → predict_linear; últimos 2 scrapes → idelta.
⚠️ delta(): pegadinha «Só olha as pontas». O que acontece / por quê?,um gauge que sobe e volta dentro da janela dá delta ≈ 0.
⚠️ delta(): pegadinha «Ruído nas pontas». O que acontece / por quê?,vira ruído no resultado.
⚠️ delta(): pegadinha «Extrapolação». O que acontece / por quê?,"como increase, o resultado é estendido até as bordas da janela, então valores inteiros viram fracionados."
⚠️ delta(): pegadinha «Em counter». O que acontece / por quê?,"Em counter, resets viram quedas enormes."
⚠️ delta(): pegadinha «Mistura float + histograma». O que acontece / por quê?,na janela: a série some do resultado (warning).
deriv() · deriv(gauge[janela]) = inclinação da […] (por […]).,deriv() · deriv(gauge[janela]) = inclinação da reta de regressão (por segundo).
deriv() · Usa todas as amostras → ?,aguenta ruído melhor que delta.
"deriv() · Só […] (counter → rate), só floats, ≥ 2 amostras.","deriv() · Só gauges (counter → rate), só floats, ≥ 2 amostras."
deriv() · Memory leak: ?,deriv(container_memory_working_set_bytes[1h]) > limite.
deriv() · predict_linear = ?,"mesma reta, projetada t segundos à frente."
⚠️ deriv(): pegadinha «Mudanças bruscas». O que acontece / por quê?,"Mudanças bruscas (OOM, reinício, limpeza de disco) dentro da janela entortam a régua por um tempo igual à janela (painel 2 logo após o OOM)."
⚠️ deriv(): pegadinha «Janela curta». O que acontece / por quê?,"com ruído = inclinação instável. Janela longa = estável, mas reage devagar."
⚠️ deriv(): pegadinha «Em counter». O que acontece / por quê?,"Em counter, cada reset vira uma inclinação muito negativa. Use rate."
⚠️ deriv(): pegadinha «+Inf/-Inf». O que acontece / por quê?,na janela → resultado NaN.
⚠️ deriv(): pegadinha «Unidade por segundo». O que acontece / por quê?,multiplique por 60/3600/86400 para ler em min/h/dia.
"double_exponential_smoothing() · double_exponential_smoothing(gauge[janela], sf, tf) = ?",Holt linear (ex-holt_winters).
double_exponential_smoothing() · sf ↓ = ?,mais liso/atrasado; sf ↑ = mais nervoso. tf ↑ = segue tendência (e pode dar overshoot).
"double_exponential_smoothing() · 0 < sf, tf < 1; […] (promql-experimental-functions).","double_exponential_smoothing() · 0 < sf, tf < 1; experimental (promql-experimental-functions)."
double_exponential_smoothing() · Só gauges; counter → ?,rate + subquery primeiro.
double_exponential_smoothing() · Suavizar ≠ prever: previsão → ?,predict_linear.
⚠️ double_exponential_smoothing(): pegadinha «Experimental». O que acontece / por quê?,"sem --enable-feature=promql-experimental-functions a query falha (""function not found""/desabilitada)."
⚠️ double_exponential_smoothing(): pegadinha «sf e tf devem estar entre 0 e 1 (exclusivo)». O que acontece / por quê?,0 ou 1 geram erro.
⚠️ double_exponential_smoothing(): pegadinha «Nome antigo». O que acontece / por quê?,holt_winters não existe mais no Prometheus 3.
⚠️ double_exponential_smoothing(): pegadinha «Só gauges e floats». O que acontece / por quê?,"em counter, você suaviza um número que só cresce (inútil); histogramas são ignorados."
⚠️ double_exponential_smoothing(): pegadinha «Precisa de amostras». O que acontece / por quê?,"a suavização começa do primeiro ponto da janela; com janela muito curta o ""aquecimento"" domina o resultado (a tendência inicial é x₁ − x₀, que é puro ruído)."
double_exponential_smoothing() · […] alto + degraus = overshoot.,double_exponential_smoothing() · tf alto + degraus = overshoot.
end() · end() = borda […] do gráfico; em instant query = time().,end() · end() = borda direita do gráfico; em instant query = time().
end() · x @ end() → ?,valor atual como linha reta; x - x @ end() → diferença para agora.
end() · Máx./mín. da tela: ?,max_over_time(x[range()] @ end()) (expressão → subquery [range():]).
end() · […] só logo após seletor/subquery. Experimental. Nunca em alertas.,end() · @ só logo após seletor/subquery. Experimental. Nunca em alertas.
⚠️ end(): pegadinha «Experimental». O que acontece / por quê?,precisa de --enable-feature=promql-experimental-functions.
⚠️ end(): pegadinha «Em instant query end() = time()». O que acontece / por quê?,x - x @ end() = 0 em stat/alerta.
⚠️ end(): pegadinha «@ só depois de seletor/subquery». O que acontece / por quê?,"@ só depois de seletor/subquery, nunca depois de função."
⚠️ end(): pegadinha «[range()] em instant query». O que acontece / por quê?,"= [0s] → erro ""duration must be greater than 0""."
⚠️ end(): pegadinha «Grafana alinha end». O que acontece / por quê?,"ao step; a borda direita pode estar alguns segundos antes de ""agora""."
exp() · exp(v) = eˣ; inverso de ln: ?,exp(ln(x)) = x.
"exp() · Complete: exp(0) = 1, exp(-Inf) = 0, exp(+Inf) …","exp(0) = 1, exp(-Inf) = 0, exp(+Inf) = +Inf, exp(NaN) = NaN, exp(>709) = +Inf."
exp() · Crescimento composto: ?,x * exp(r * t) com r = deriv(ln(x)[janela:passo]).
exp() · Média geométrica: ?,exp(avg(ln(x))). Sigmoide: 1 / (1 + exp(-x)).
"exp() · Potência genérica é […], não exp.","exp() · Potência genérica é ^, não exp."
⚠️ exp(): pegadinha «Overflow». O que acontece / por quê?,exp(x) com x > ~709.78 vira +Inf. Cuidado com unidades: exp(r * t) com r por segundo e t em segundos (não misture dias com segundos).
⚠️ exp(): pegadinha «exp amplifica erros». O que acontece / por quê?,um erro pequeno na taxa r vira um erro enorme na projeção de longo prazo. Projete horizontes curtos.
⚠️ exp(): pegadinha «Precisão». O que acontece / por quê?,exp(ln(42)) = 42.00000000000001. Não compare com ==.
⚠️ exp(): pegadinha «exp não é potência genérica». O que acontece / por quê?,"2ˣ é 2 ^ x, não exp(x). (2 ^ x = exp(x * ln(2)).)"
⚠️ exp(): pegadinha «Nome da métrica some». O que acontece / por quê?,e histogramas nativos são ignorados.
"first_over_time() · first_over_time(x[j]) = […] de (t−j, t]; x offset j = última amostra […] t−j (com lookback).","first_over_time() · first_over_time(x[j]) = 1ª amostra dentro de (t−j, t]; x offset j = última amostra até t−j (com lookback)."
first_over_time() · Série nova/esparsa: offset → […]; first_over_time → […].,first_over_time() · Série nova/esparsa: offset → vazio; first_over_time → valor.
"first_over_time() · x - first_over_time(x[j]) = variação […] (≠ delta), […] tratar reset (≠ increase).","first_over_time() · x - first_over_time(x[j]) = variação sem extrapolação (≠ delta), sem tratar reset (≠ increase)."
first_over_time() · first_over_time(m[step()]) em range queries mantém a amostra […].,first_over_time() · first_over_time(m[step()]) em range queries mantém a amostra dentro do passo.
first_over_time() · Mantém […].,first_over_time() · Mantém __name__.
⚠️ first_over_time(): pegadinha «first_over_time(x[1m]) ≠ x offset 1m». O que acontece / por quê?,"O primeiro olha dentro de (t−1m, t]; o segundo, a última amostra em ou antes de t−1m (até 5 min antes, o lookback)."
⚠️ first_over_time(): pegadinha «Não trata resets». O que acontece / por quê?,"em counters, x - first_over_time(x[1h]) fica negativo após um restart. Use increase()."
"⚠️ first_over_time(): pegadinha «O ""primeiro"" depende do começo da janela». O que acontece / por quê?","O ""primeiro"" depende do começo da janela, não do começo da série: com a janela deslizando, o ""valor inicial"" muda a cada passo."
⚠️ first_over_time(): pegadinha «Mantém __name__». O que acontece / por quê?,Mantém __name__ (como last_over_time).
⚠️ first_over_time(): pegadinha «Custo». O que acontece / por quê?,lê a janela toda; em janelas enormes ([30d]) é mais caro que offset.
floor() · floor(v instant-vector) → ?,"maior inteiro ≤ valor (direção -∞). floor(-1.5) = -2, floor(+Inf) = +Inf."
"floor() · ""Quantos […]?"" (lotes, dias de uptime) → floor. ""Quantos […]?"" → ceil.","floor() · ""Quantos completos?"" (lotes, dias de uptime) → floor. ""Quantos preciso?"" → ceil."
floor() · Uptime: ?,time() - process_start_time_seconds; dias completos: floor(... / 86400).
floor() · floor(x / n) = ?,"quociente inteiro, x % n = resto."
floor() · Truncar: ?,sgn(x) * floor(abs(x)).
⚠️ floor(): pegadinha «Negativos». O que acontece / por quê?,"floor(-1.5) = -2, não -1. floor não é truncar. Para truncar: sgn(x) * floor(abs(x))."
⚠️ floor(): pegadinha «Ponto flutuante». O que acontece / por quê?,"7.999999999999999 vira 7. Se o valor ""deveria"" ser inteiro, some uma tolerância: floor(x + 1e-9)."
⚠️ floor(): pegadinha «Ordem das operações». O que acontece / por quê?,"floor(x) / 100 ≠ floor(x / 100). Divida primeiro, arredonde depois."
⚠️ floor(): pegadinha «Agregação». O que acontece / por quê?,sum(floor(x / 100)) (lotes cheios por fila) ≠ floor(sum(x) / 100) (juntando todas as mensagens). Escolha o que faz sentido fisicamente.
⚠️ floor(): pegadinha «Nome da métrica some». O que acontece / por quê?,"e histogramas nativos são ignorados, como em toda função matemática."
histogram_avg() · histogram_avg(rate(x[5m])) = histogram_sum(...)/histogram_count(...) (só […]).,histogram_avg() · histogram_avg(rate(x[5m])) = histogram_sum(...)/histogram_count(...) (só native).
histogram_avg() · Classic/summary: ?,rate(x_sum[5m]) / rate(x_count[5m]).
histogram_avg() · Agregue antes de dividir: ?,histogram_avg(sum(rate(x[5m]))). Nunca avg(histogram_avg(...)).
"histogram_avg() · A média é […] (não é estimativa), mas […]: para SLO use quantis/fração.","histogram_avg() · A média é exata (não é estimativa), mas esconde a cauda: para SLO use quantis/fração."
histogram_avg() · Sem rate = ?,média desde o start do processo.
